x-axis,1,2
second,Volt,Volt
-248.62500E-06,-35.37688404E-03,+32.06030116E-03
-248.59375E-06,-35.27638153E-03,+32.46231121E-03
-248.56250E-06,-35.17587902E-03,+31.95979865E-03
-248.53125E-06,-35.17587902E-03,+31.95979865E-03
-248.50000E-06,-35.27638153E-03,+31.75879363E-03
-248.46875E-06,-34.87437149E-03,+31.65829112E-03
-248.43750E-06,-34.77386897E-03,+31.65829112E-03
-248.40625E-06,-34.87437149E-03,+32.06030116E-03
-248.37500E-06,-35.07537651E-03,+31.75879363E-03
-248.34375E-06,-34.77386897E-03,+31.65829112E-03
-248.31250E-06,-35.47738655E-03,+31.65829112E-03
-248.28125E-06,-34.77386897E-03,+31.35678358E-03
-248.25000E-06,-34.27135642E-03,+31.35678358E-03
-248.21875E-06,-34.77386897E-03,+31.05527605E-03
-248.18750E-06,-34.57286395E-03,+30.85427103E-03
-248.15625E-06,-34.97487400E-03,+31.15577856E-03
-248.12500E-06,-34.57286395E-03,+30.65326600E-03
-248.09375E-06,-34.27135642E-03,+30.35175847E-03
-248.06250E-06,-34.47236144E-03,+30.85427103E-03
-248.03125E-06,-34.07035139E-03,+30.75376851E-03
-248.00000E-06,-34.37185893E-03,+30.25125596E-03
-247.96875E-06,-33.96984888E-03,+30.95477354E-03
-247.93750E-06,-33.86934637E-03,+30.15075345E-03
-247.90625E-06,-33.96984888E-03,+30.65326600E-03
-247.87500E-06,-33.96984888E-03,+30.55276349E-03
-247.84375E-06,-33.66834135E-03,+30.15075345E-03
-247.81250E-06,-33.46733632E-03,+30.45226098E-03
-247.78125E-06,-33.56783884E-03,+30.05025093E-03
-247.75000E-06,-33.26633130E-03,+29.54773838E-03
-247.71875E-06,-33.46733632E-03,+30.15075345E-03
-247.68750E-06,-33.36683381E-03,+30.25125596E-03
-247.65625E-06,-33.36683381E-03,+30.35175847E-03
-247.62500E-06,-33.46733632E-03,+30.25125596E-03
-247.59375E-06,-33.26633130E-03,+30.25125596E-03
-247.56250E-06,-33.26633130E-03,+29.64824089E-03
-247.53125E-06,-33.36683381E-03,+29.94974842E-03
-247.50000E-06,-33.06532628E-03,+29.44723587E-03
-247.46875E-06,-33.26633130E-03,+29.64824089E-03
-247.43750E-06,-33.26633130E-03,+29.94974842E-03
-247.40625E-06,-32.76381874E-03,+29.44723587E-03
-247.37500E-06,-32.96482377E-03,+29.64824089E-03
-247.34375E-06,-32.86432126E-03,+29.14572833E-03
-247.31250E-06,-32.66331623E-03,+29.04522582E-03
-247.28125E-06,-33.26633130E-03,+29.64824089E-03
-247.25000E-06,-32.66331623E-03,+29.24623084E-03
-247.21875E-06,-32.66331623E-03,+28.74371829E-03
-247.18750E-06,-32.36180870E-03,+29.24623084E-03
-247.15625E-06,-32.46231121E-03,+28.64321577E-03
-247.12500E-06,-31.85929614E-03,+29.14572833E-03
-247.09375E-06,-32.36180870E-03,+29.04522582E-03
-247.06250E-06,-32.26130619E-03,+28.54271326E-03
-247.03125E-06,-32.36180870E-03,+28.44221075E-03
-247.00000E-06,-32.16080368E-03,+28.74371829E-03
-246.96875E-06,-31.75879363E-03,+28.44221075E-03
-246.93750E-06,-32.06030116E-03,+28.64321577E-03
-246.90625E-06,-31.95979865E-03,+28.94472331E-03
-246.87500E-06,-31.45728610E-03,+28.14070322E-03
-246.84375E-06,-31.55778861E-03,+28.84422080E-03
-246.81250E-06,-31.45728610E-03,+28.24120573E-03
-246.78125E-06,-31.55778861E-03,+28.14070322E-03
-246.75000E-06,-31.25628107E-03,+28.44221075E-03
-246.71875E-06,-31.05527605E-03,+28.04020070E-03
-246.68750E-06,-31.25628107E-03,+28.34170824E-03
-246.65625E-06,-31.65829112E-03,+28.24120573E-03
-246.62500E-06,-30.65326600E-03,+27.63819066E-03
-246.59375E-06,-31.25628107E-03,+28.24120573E-03
-246.56250E-06,-31.15577856E-03,+27.33668312E-03
-246.53125E-06,-30.85427103E-03,+27.63819066E-03
-246.50000E-06,-30.95477354E-03,+27.43718564E-03
-246.46875E-06,-30.75376851E-03,+27.43718564E-03
-246.43750E-06,-30.55276349E-03,+27.63819066E-03
-246.40625E-06,-30.55276349E-03,+27.33668312E-03
-246.37500E-06,-30.35175847E-03,+27.33668312E-03
-246.34375E-06,-29.84924591E-03,+27.63819066E-03
-246.31250E-06,-30.65326600E-03,+27.33668312E-03
-246.28125E-06,-29.94974842E-03,+26.93467308E-03
-246.25000E-06,-30.15075345E-03,+27.03517559E-03
-246.21875E-06,-30.35175847E-03,+27.33668312E-03
-246.18750E-06,-30.05025093E-03,+26.83417057E-03
-246.15625E-06,-30.05025093E-03,+26.83417057E-03
-246.12500E-06,-30.55276349E-03,+26.93467308E-03
-246.09375E-06,-29.74874340E-03,+26.43216052E-03
-246.06250E-06,-29.94974842E-03,+26.73366806E-03
-246.03125E-06,-29.54773838E-03,+26.13065299E-03
-246.00000E-06,-29.64824089E-03,+26.13065299E-03
-245.96875E-06,-29.74874340E-03,+26.43216052E-03
-245.93750E-06,-29.64824089E-03,+26.13065299E-03
-245.90625E-06,-29.54773838E-03,+26.43216052E-03
-245.87500E-06,-29.54773838E-03,+26.33165801E-03
-245.84375E-06,-29.34673335E-03,+25.92964796E-03
-245.81250E-06,-29.04522582E-03,+25.92964796E-03
-245.78125E-06,-29.04522582E-03,+25.82914545E-03
-245.75000E-06,-28.64321577E-03,+25.82914545E-03
-245.71875E-06,-28.74371829E-03,+25.82914545E-03
-245.68750E-06,-29.24623084E-03,+25.72864294E-03
-245.65625E-06,-28.74371829E-03,+25.82914545E-03
-245.62500E-06,-28.84422080E-03,+25.72864294E-03
-245.59375E-06,-28.84422080E-03,+25.42713541E-03
-245.56250E-06,-28.74371829E-03,+25.42713541E-03
-245.53125E-06,-28.64321577E-03,+25.12562787E-03
-245.50000E-06,-28.44221075E-03,+24.92462285E-03
-245.46875E-06,-28.34170824E-03,+25.32663289E-03
-245.43750E-06,-28.54271326E-03,+24.92462285E-03
-245.40625E-06,-28.04020070E-03,+24.92462285E-03
-245.37500E-06,-28.34170824E-03,+25.52763792E-03
-245.34375E-06,-27.93969819E-03,+24.72361783E-03
-245.31250E-06,-28.14070322E-03,+24.72361783E-03
-245.28125E-06,-27.93969819E-03,+25.12562787E-03
-245.25000E-06,-27.93969819E-03,+24.92462285E-03
-245.21875E-06,-27.53768815E-03,+25.52763792E-03
-245.18750E-06,-27.93969819E-03,+25.22613038E-03
-245.15625E-06,-27.63819066E-03,+24.72361783E-03
-245.12500E-06,-27.43718564E-03,+24.62311531E-03
-245.09375E-06,-27.73869317E-03,+24.12060276E-03
-245.06250E-06,-27.33668312E-03,+23.81909522E-03
-245.03125E-06,-27.23618061E-03,+24.32160778E-03
-245.00000E-06,-27.53768815E-03,+24.22110527E-03
-244.96875E-06,-26.83417057E-03,+24.02010025E-03
-244.93750E-06,-27.13567810E-03,+24.22110527E-03
-244.90625E-06,-27.23618061E-03,+23.71859271E-03
-244.87500E-06,-26.93467308E-03,+23.51758769E-03
-244.84375E-06,-26.93467308E-03,+23.61809020E-03
-244.81250E-06,-27.03517559E-03,+23.21608015E-03
-244.78125E-06,-26.33165801E-03,+23.51758769E-03
-244.75000E-06,-26.63316554E-03,+23.71859271E-03
-244.71875E-06,-26.53266303E-03,+23.41708518E-03
-244.68750E-06,-26.03015048E-03,+23.31658266E-03
-244.65625E-06,-26.73366806E-03,+23.61809020E-03
-244.62500E-06,-26.53266303E-03,+22.81407011E-03
-244.59375E-06,-26.23115550E-03,+23.51758769E-03
-244.56250E-06,-25.92964796E-03,+22.81407011E-03
-244.53125E-06,-25.92964796E-03,+22.71356760E-03
-244.50000E-06,-25.92964796E-03,+23.31658266E-03
-244.46875E-06,-26.03015047E-03,+22.41206006E-03
-244.43750E-06,-25.42713541E-03,+22.61306508E-03
-244.40625E-06,-25.82914545E-03,+22.81407011E-03
-244.37500E-06,-26.13065299E-03,+23.01507513E-03
-244.34375E-06,-25.62814043E-03,+22.61306508E-03
-244.31250E-06,-25.82914545E-03,+22.91457262E-03
-244.28125E-06,-25.22613038E-03,+22.61306508E-03
-244.25000E-06,-25.22613038E-03,+22.21105504E-03
-244.21875E-06,-25.32663289E-03,+22.31155755E-03
-244.18750E-06,-25.02512536E-03,+22.01005002E-03
-244.15625E-06,-25.62814043E-03,+22.21105504E-03
-244.12500E-06,-25.52763792E-03,+22.31155755E-03
-244.09375E-06,-24.92462285E-03,+22.11055253E-03
-244.06250E-06,-25.42713541E-03,+22.01005002E-03
-244.03125E-06,-25.02512536E-03,+21.60803997E-03
-244.00000E-06,-25.02512536E-03,+21.40703495E-03
-243.96875E-06,-24.82412034E-03,+22.31155755E-03
-243.93750E-06,-24.82412034E-03,+21.30653244E-03
-243.90625E-06,-24.62311531E-03,+21.20602992E-03
-243.87500E-06,-24.62311531E-03,+21.30653244E-03
-243.84375E-06,-24.42211029E-03,+21.10552741E-03
-243.81250E-06,-24.32160778E-03,+21.10552741E-03
-243.78125E-06,-24.42211029E-03,+21.30653244E-03
-243.75000E-06,-23.91959773E-03,+21.80904499E-03
-243.71875E-06,-23.91959773E-03,+21.10552741E-03
-243.68750E-06,-23.71859271E-03,+21.40703495E-03
-243.65625E-06,-23.71859271E-03,+20.80401988E-03
-243.62500E-06,-24.02010025E-03,+21.30653244E-03
-243.59375E-06,-24.32160778E-03,+21.20602992E-03
-243.56250E-06,-23.51758769E-03,+20.80401988E-03
-243.53125E-06,-24.12060276E-03,+20.60301485E-03
-243.50000E-06,-23.71859271E-03,+20.20100481E-03
-243.46875E-06,-24.12060276E-03,+20.80401988E-03
-243.43750E-06,-24.02010025E-03,+20.20100481E-03
-243.40625E-06,-23.31658266E-03,+19.89949727E-03
-243.37500E-06,-23.31658266E-03,+20.20100481E-03
-243.34375E-06,-23.11557764E-03,+19.89949727E-03
-243.31250E-06,-23.11557764E-03,+19.89949727E-03
-243.28125E-06,-23.41708518E-03,+19.59798974E-03
-243.25000E-06,-22.71356760E-03,+19.69849225E-03
-243.21875E-06,-22.91457262E-03,+19.99999979E-03
-243.18750E-06,-22.51256257E-03,+19.89949727E-03
-243.15625E-06,-22.61306508E-03,+19.89949727E-03
-243.12500E-06,-22.51256257E-03,+19.69849225E-03
-243.09375E-06,-22.61306508E-03,+19.99999979E-03
-243.06250E-06,-23.01507513E-03,+19.79899476E-03
-243.03125E-06,-22.51256257E-03,+19.69849225E-03
-243.00000E-06,-22.61306508E-03,+19.09547718E-03
-242.96875E-06,-22.21105504E-03,+18.99497467E-03
-242.93750E-06,-22.71356760E-03,+18.99497467E-03
-242.90625E-06,-22.21105504E-03,+19.49748723E-03
-242.87500E-06,-21.70854248E-03,+18.59296463E-03
-242.84375E-06,-22.61306508E-03,+18.69346714E-03
-242.81250E-06,-21.60803997E-03,+18.39195960E-03
-242.78125E-06,-21.60803997E-03,+18.29145709E-03
-242.75000E-06,-22.01005002E-03,+18.99497467E-03
-242.71875E-06,-21.40703495E-03,+18.29145709E-03
-242.68750E-06,-21.50753746E-03,+18.79396965E-03
-242.65625E-06,-21.30653244E-03,+19.09547718E-03
-242.62500E-06,-21.10552741E-03,+18.19095458E-03
-242.59375E-06,-21.00502490E-03,+18.39195960E-03
-242.56250E-06,-21.20602992E-03,+18.19095458E-03
-242.53125E-06,-21.00502490E-03,+18.29145709E-03
-242.50000E-06,-21.30653244E-03,+18.19095458E-03
-242.46875E-06,-21.10552741E-03,+17.88944704E-03
-242.43750E-06,-20.90452239E-03,+17.78894453E-03
-242.40625E-06,-21.10552741E-03,+17.68844202E-03
-242.37500E-06,-20.80401988E-03,+17.28643198E-03
-242.34375E-06,-20.50251234E-03,+17.58793951E-03
-242.31250E-06,-21.00502490E-03,+17.48743700E-03
-242.28125E-06,-19.79899476E-03,+17.08542695E-03
-242.25000E-06,-20.50251234E-03,+17.08542695E-03
-242.21875E-06,-20.10050230E-03,+17.58793951E-03
-242.18750E-06,-20.30150732E-03,+17.28643198E-03
-242.15625E-06,-20.40200983E-03,+17.98994956E-03
-242.12500E-06,-20.30150732E-03,+17.68844202E-03
-242.09375E-06,-20.20100481E-03,+16.68341691E-03
-242.06250E-06,-19.69849225E-03,+17.58793951E-03
-242.03125E-06,-19.59798974E-03,+16.78391942E-03
-242.00000E-06,-19.49748723E-03,+17.08542695E-03
-241.96875E-06,-19.69849225E-03,+16.98492444E-03
-241.93750E-06,-19.59798974E-03,+16.68341691E-03
-241.90625E-06,-19.49748723E-03,+16.38190937E-03
-241.87500E-06,-19.59798974E-03,+16.68341691E-03
-241.84375E-06,-19.09547718E-03,+15.87939681E-03
-241.81250E-06,-19.49748723E-03,+16.18090435E-03
-241.78125E-06,-18.99497467E-03,+15.77889430E-03
-241.75000E-06,-19.19597969E-03,+15.87939681E-03
-241.71875E-06,-19.19597969E-03,+15.77889430E-03
-241.68750E-06,-18.79396965E-03,+15.97989933E-03
-241.65625E-06,-18.69346714E-03,+15.97989933E-03
-241.62500E-06,-19.19597969E-03,+15.47738677E-03
-241.59375E-06,-18.69346714E-03,+15.67839179E-03
-241.56250E-06,-18.59296462E-03,+15.57788928E-03
-241.53125E-06,-18.89447216E-03,+15.47738677E-03
-241.50000E-06,-18.29145709E-03,+15.37688426E-03
-241.46875E-06,-18.59296462E-03,+15.47738677E-03
-241.43750E-06,-18.69346714E-03,+15.77889430E-03
-241.40625E-06,-17.98994956E-03,+15.57788928E-03
-241.37500E-06,-18.29145709E-03,+15.47738677E-03
-241.34375E-06,-17.78894453E-03,+15.17587923E-03
-241.31250E-06,-17.78894453E-03,+14.87437170E-03
-241.28125E-06,-17.58793951E-03,+14.97487421E-03
-241.25000E-06,-17.88944704E-03,+14.77386919E-03
-241.21875E-06,-17.78894453E-03,+14.97487421E-03
-241.18750E-06,-17.78894453E-03,+15.17587923E-03
-241.15625E-06,-17.78894453E-03,+14.97487421E-03
-241.12500E-06,-17.78894453E-03,+14.57286417E-03
-241.09375E-06,-17.38693449E-03,+14.57286417E-03
-241.06250E-06,-17.58793951E-03,+13.76884407E-03
-241.03125E-06,-17.18592946E-03,+14.17085412E-03
-241.00000E-06,-17.48743700E-03,+14.17085412E-03
-240.96875E-06,-16.88442193E-03,+14.17085412E-03
-240.93750E-06,-17.38693449E-03,+13.66834156E-03
-240.90625E-06,-17.08542695E-03,+13.66834156E-03
-240.87500E-06,-16.48241188E-03,+13.96984910E-03
-240.84375E-06,-17.28643198E-03,+14.17085412E-03
-240.81250E-06,-16.98492444E-03,+13.56783905E-03
-240.78125E-06,-16.78391942E-03,+13.26633152E-03
-240.75000E-06,-16.78391942E-03,+13.56783905E-03
-240.71875E-06,-16.48241188E-03,+13.16582900E-03
-240.68750E-06,-16.18090435E-03,+13.66834156E-03
-240.65625E-06,-16.48241188E-03,+13.16582900E-03
-240.62500E-06,-16.18090435E-03,+13.76884407E-03
-240.59375E-06,-16.38190937E-03,+13.46733654E-03
-240.56250E-06,-16.38190937E-03,+13.26633152E-03
-240.53125E-06,-16.18090435E-03,+13.46733654E-03
-240.50000E-06,-15.97989933E-03,+13.16582900E-03
-240.46875E-06,-15.97989933E-03,+12.76381896E-03
-240.43750E-06,-15.77889430E-03,+13.26633152E-03
-240.40625E-06,-15.97989933E-03,+12.96482398E-03
-240.37500E-06,-15.57788928E-03,+12.86432147E-03
-240.34375E-06,-15.17587923E-03,+12.26130640E-03
-240.31250E-06,-15.67839179E-03,+12.46231142E-03
-240.28125E-06,-15.47738677E-03,+12.06030138E-03
-240.25000E-06,-15.07537672E-03,+12.16080389E-03
-240.21875E-06,-15.37688426E-03,+12.36180891E-03
-240.18750E-06,-14.97487421E-03,+12.06030138E-03
-240.15625E-06,-15.17587923E-03,+12.06030138E-03
-240.12500E-06,-15.07537672E-03,+11.55778882E-03
-240.09375E-06,-14.87437170E-03,+11.65829133E-03
-240.06250E-06,-15.07537672E-03,+11.75879384E-03
-240.03125E-06,-14.77386919E-03,+11.55778882E-03
-240.00000E-06,-14.37185914E-03,+11.45728631E-03
-239.96875E-06,-14.57286417E-03,+11.65829133E-03
-239.93750E-06,-14.67336668E-03,+11.25628129E-03
-239.90625E-06,-14.67336668E-03,+11.15577878E-03
-239.87500E-06,-14.67336668E-03,+11.45728631E-03
-239.84375E-06,-14.37185914E-03,+11.55778882E-03
-239.81250E-06,-13.96984910E-03,+11.35678380E-03
-239.78125E-06,-14.27135663E-03,+11.15577878E-03
-239.75000E-06,-14.07035161E-03,+10.85427124E-03
-239.71875E-06,-13.96984910E-03,+11.15577877E-03
-239.68750E-06,-14.17085412E-03,+11.05527626E-03
-239.65625E-06,-13.26633152E-03,+11.15577877E-03
-239.62500E-06,-13.96984910E-03,+10.55276371E-03
-239.59375E-06,-13.56783905E-03,+10.45226119E-03
-239.56250E-06,-13.46733654E-03,+10.35175868E-03
-239.53125E-06,-13.56783905E-03,+10.85427124E-03
-239.50000E-06,-12.96482398E-03,+10.25125617E-03
-239.46875E-06,-13.36683403E-03,+10.65326622E-03
-239.43750E-06,-13.36683403E-03,+10.45226119E-03
-239.40625E-06,-12.66331645E-03,+9.94974864E-03
-239.37500E-06,-12.86432147E-03,+9.74874361E-03
-239.34375E-06,-12.76381896E-03,+9.84924613E-03
-239.31250E-06,-12.76381896E-03,+9.64824110E-03
-239.28125E-06,-12.56281394E-03,+10.05025115E-03
-239.25000E-06,-13.06532649E-03,+9.54773859E-03
-239.21875E-06,-12.66331645E-03,+9.44723608E-03
-239.18750E-06,-12.46231142E-03,+9.64824110E-03
-239.15625E-06,-12.66331645E-03,+8.94472352E-03
-239.12500E-06,-12.06030138E-03,+9.44723608E-03
-239.09375E-06,-12.56281394E-03,+9.44723608E-03
-239.06250E-06,-12.46231142E-03,+9.34673357E-03
-239.03125E-06,-12.06030138E-03,+9.14572855E-03
-239.00000E-06,-12.36180891E-03,+9.24623106E-03
-238.96875E-06,-12.06030138E-03,+8.54271348E-03
-238.93750E-06,-11.95979887E-03,+9.64824110E-03
-238.90625E-06,-12.06030138E-03,+8.74371850E-03
-238.87500E-06,-11.55778882E-03,+8.74371850E-03
-238.84375E-06,-11.95979887E-03,+8.74371850E-03
-238.81250E-06,-11.25628129E-03,+8.64321599E-03
-238.78125E-06,-11.45728631E-03,+8.64321599E-03
-238.75000E-06,-11.45728631E-03,+8.54271348E-03
-238.71875E-06,-11.05527626E-03,+8.34170845E-03
-238.68750E-06,-11.35678380E-03,+8.04020092E-03
-238.65625E-06,-11.25628129E-03,+8.54271348E-03
-238.62500E-06,-10.95477375E-03,+7.93969841E-03
-238.59375E-06,-11.05527626E-03,+8.54271348E-03
-238.56250E-06,-11.15577877E-03,+7.63819087E-03
-238.53125E-06,-10.85427124E-03,+7.73869338E-03
-238.50000E-06,-10.85427124E-03,+8.14070343E-03
-238.46875E-06,-10.75376873E-03,+7.73869338E-03
-238.43750E-06,-10.25125617E-03,+7.73869338E-03
-238.40625E-06,-10.55276371E-03,+7.53768836E-03
-238.37500E-06,-10.45226119E-03,+7.53768836E-03
-238.34375E-06,-10.05025115E-03,+7.23618083E-03
-238.31250E-06,-10.35175868E-03,+7.23618083E-03
-238.28125E-06,-9.84924613E-03,+7.03517580E-03
-238.25000E-06,-9.74874361E-03,+7.03517580E-03
-238.21875E-06,-10.45226119E-03,+7.33668334E-03
-238.18750E-06,-9.84924613E-03,+6.43216074E-03
-238.15625E-06,-10.25125617E-03,+7.03517580E-03
-238.12500E-06,-9.74874361E-03,+7.23618083E-03
-238.09375E-06,-9.44723608E-03,+6.53266325E-03
-238.06250E-06,-9.74874361E-03,+6.73366827E-03
-238.03125E-06,-9.64824110E-03,+6.03015069E-03
-238.00000E-06,-9.24623106E-03,+6.03015069E-03
-237.96875E-06,-9.54773859E-03,+6.33165822E-03
-237.93750E-06,-9.14572855E-03,+6.13065320E-03
-237.90625E-06,-9.04522603E-03,+6.83417078E-03
-237.87500E-06,-8.94472352E-03,+5.72864315E-03
-237.84375E-06,-9.14572855E-03,+5.92964818E-03
-237.81250E-06,-8.94472352E-03,+6.03015069E-03
-237.78125E-06,-8.54271348E-03,+5.72864315E-03
-237.75000E-06,-8.84422101E-03,+5.42713562E-03
-237.71875E-06,-8.54271348E-03,+5.42713562E-03
-237.68750E-06,-8.84422101E-03,+5.32663311E-03
-237.65625E-06,-8.04020092E-03,+5.42713562E-03
-237.62500E-06,-8.54271348E-03,+5.72864315E-03
-237.59375E-06,-8.74371850E-03,+5.52763813E-03
-237.56250E-06,-7.93969841E-03,+5.22613060E-03
-237.53125E-06,-8.44221096E-03,+5.22613060E-03
-237.50000E-06,-7.73869338E-03,+5.02512557E-03
-237.46875E-06,-8.04020092E-03,+5.42713562E-03
-237.43750E-06,-8.14070343E-03,+5.62814064E-03
-237.40625E-06,-7.83919590E-03,+5.22613060E-03
-237.37500E-06,-8.04020092E-03,+5.22613060E-03
-237.34375E-06,-7.53768836E-03,+4.62311553E-03
-237.31250E-06,-7.53768836E-03,+4.42211051E-03
-237.28125E-06,-7.63819087E-03,+4.92462306E-03
-237.25000E-06,-7.53768836E-03,+4.32160799E-03
-237.21875E-06,-7.53768836E-03,+4.22110548E-03
-237.18750E-06,-6.93467329E-03,+4.62311553E-03
-237.15625E-06,-6.93467329E-03,+4.12060297E-03
-237.12500E-06,-7.13567832E-03,+3.81909544E-03
-237.09375E-06,-7.23618083E-03,+3.81909544E-03
-237.06250E-06,-7.03517580E-03,+3.51758790E-03
-237.03125E-06,-6.83417078E-03,+3.61809041E-03
-237.00000E-06,-6.93467329E-03,+3.31658288E-03
-236.96875E-06,-6.63316576E-03,+3.61809041E-03
-236.93750E-06,-6.53266325E-03,+3.61809041E-03
-236.90625E-06,-6.73366827E-03,+3.71859292E-03
-236.87500E-06,-6.63316576E-03,+3.21608037E-03
-236.84375E-06,-6.33165822E-03,+3.31658288E-03
-236.81250E-06,-6.13065320E-03,+2.91457283E-03
-236.78125E-06,-6.43216074E-03,+2.91457283E-03
-236.75000E-06,-6.33165822E-03,+3.41708539E-03
-236.71875E-06,-6.03015069E-03,+3.31658288E-03
-236.68750E-06,-5.82914567E-03,+3.01507534E-03
-236.65625E-06,-6.13065320E-03,+3.21608037E-03
-236.62500E-06,-5.52763813E-03,+2.61306530E-03
-236.59375E-06,-5.62814064E-03,+2.71356781E-03
-236.56250E-06,-5.52763813E-03,+1.90954772E-03
-236.53125E-06,-5.32663311E-03,+2.31155776E-03
-236.50000E-06,-5.22613060E-03,+2.31155776E-03
-236.46875E-06,-5.62814064E-03,+1.90954772E-03
-236.43750E-06,-5.12562809E-03,+2.01005023E-03
-236.40625E-06,-5.22613060E-03,+1.90954772E-03
-236.37500E-06,-4.92462306E-03,+1.80904521E-03
-236.34375E-06,-4.72361804E-03,+1.70854270E-03
-236.31250E-06,-4.82412055E-03,+1.90954772E-03
-236.28125E-06,-5.02512557E-03,+1.90954772E-03
-236.25000E-06,-4.62311553E-03,+1.90954772E-03
-236.21875E-06,-4.62311553E-03,+1.60804018E-03
-236.18750E-06,-4.52261302E-03,+1.40703516E-03
-236.15625E-06,-4.42211051E-03,+1.60804018E-03
-236.12500E-06,-4.52261302E-03,+1.70854270E-03
-236.09375E-06,-4.12060297E-03,+904.52260E-06
-236.06250E-06,-4.52261302E-03,+904.52260E-06
-236.03125E-06,-4.12060297E-03,+703.51758E-06
-236.00000E-06,-3.81909544E-03,+603.01507E-06
-235.96875E-06,-3.71859293E-03,+1.20603014E-03
-235.93750E-06,-3.81909544E-03,+402.01005E-06
-235.90625E-06,-3.91959795E-03,+804.02009E-06
-235.87500E-06,-3.91959795E-03,+603.01507E-06
-235.84375E-06,-3.91959795E-03,+703.51758E-06
-235.81250E-06,-3.61809041E-03,+703.51758E-06
-235.78125E-06,-3.71859292E-03,+603.01507E-06
-235.75000E-06,-3.61809041E-03,+603.01507E-06
-235.71875E-06,-3.01507534E-03,+301.50753E-06
-235.68750E-06,-3.41708539E-03,+703.51758E-06
-235.65625E-06,-3.21608037E-03,+201.00502E-06
-235.62500E-06,-3.21608037E-03,-100.50251E-06
-235.59375E-06,-3.21608037E-03,-301.50753E-06
-235.56250E-06,-3.01507534E-03,-502.51256E-06
-235.53125E-06,-3.11557786E-03,-402.01005E-06
-235.50000E-06,-2.81407032E-03,-804.02009E-06
-235.46875E-06,-2.71356781E-03,-804.02009E-06
-235.43750E-06,-2.71356781E-03,-804.02009E-06
-235.40625E-06,-2.51256279E-03,-1.40703516E-03
-235.37500E-06,-2.61306530E-03,-603.01507E-06
-235.34375E-06,-2.31155776E-03,-804.02009E-06
-235.31250E-06,-2.31155776E-03,-1.00502511E-03
-235.28125E-06,-2.61306530E-03,-703.51758E-06
-235.25000E-06,-2.41206028E-03,-1.10552763E-03
-235.21875E-06,-1.90954772E-03,-1.10552763E-03
-235.18750E-06,-1.60804018E-03,-1.10552763E-03
-235.15625E-06,-2.01005023E-03,-1.40703516E-03
-235.12500E-06,-1.60804018E-03,-1.50753767E-03
-235.09375E-06,-1.90954772E-03,-1.60804018E-03
-235.06250E-06,-2.11055274E-03,-1.60804018E-03
-235.03125E-06,-1.30653265E-03,-2.21105525E-03
-235.00000E-06,-1.40703516E-03,-2.01005023E-03
-234.96875E-06,-1.10552763E-03,-2.21105525E-03
