Freq.,V(u_out),V(uin)
1.00000000000000e+000,-1.15522034392194e-006,-1.07521403780406e-003,1.00000000000000e-001,0.00000000000000e+000
1.00230523807790e+000,-1.16055259179180e-006,-1.07769265644515e-003,1.00000000000000e-001,0.00000000000000e+000
1.00461579027840e+000,-1.16590945213512e-006,-1.08017698885280e-003,1.00000000000000e-001,0.00000000000000e+000
1.00693166885180e+000,-1.17129103855731e-006,-1.08266704819832e-003,1.00000000000000e-001,0.00000000000000e+000
1.00925288607668e+000,-1.17669746518817e-006,-1.08516284768340e-003,1.00000000000000e-001,0.00000000000000e+000
1.01157945425990e+000,-1.18212884668429e-006,-1.08766440054015e-003,1.00000000000000e-001,0.00000000000000e+000
1.01391138573668e+000,-1.18758529823147e-006,-1.09017172003117e-003,1.00000000000000e-001,0.00000000000000e+000
1.01624869287070e+000,-1.19306693554719e-006,-1.09268481944965e-003,1.00000000000000e-001,0.00000000000000e+000
1.01859138805412e+000,-1.19857387488307e-006,-1.09520371211941e-003,1.00000000000000e-001,0.00000000000000e+000
1.02093948370768e+000,-1.20410623302728e-006,-1.09772841139500e-003,1.00000000000000e-001,0.00000000000000e+000
1.02329299228075e+000,-1.20966412730708e-006,-1.10025893066173e-003,1.00000000000000e-001,0.00000000000000e+000
1.02565192625141e+000,-1.21524767559127e-006,-1.10279528333579e-003,1.00000000000000e-001,0.00000000000000e+000
1.02801629812647e+000,-1.22085699629271e-006,-1.10533748286426e-003,1.00000000000000e-001,0.00000000000000e+000
1.03038612044162e+000,-1.22649220837082e-006,-1.10788554272526e-003,1.00000000000000e-001,0.00000000000000e+000
1.03276140576140e+000,-1.23215343133410e-006,-1.11043947642794e-003,1.00000000000000e-001,0.00000000000000e+000
1.03514216667934e+000,-1.23784078524269e-006,-1.11299929751262e-003,1.00000000000000e-001,0.00000000000000e+000
1.03752841581801e+000,-1.24355439071086e-006,-1.11556501955080e-003,1.00000000000000e-001,0.00000000000000e+000
1.03992016582906e+000,-1.24929436890964e-006,-1.11813665614529e-003,1.00000000000000e-001,0.00000000000000e+000
1.04231742939330e+000,-1.25506084156934e-006,-1.12071422093025e-003,1.00000000000000e-001,0.00000000000000e+000
1.04472021922080e+000,-1.26085393098214e-006,-1.12329772757126e-003,1.00000000000000e-001,0.00000000000000e+000
1.04712854805090e+000,-1.26667376000469e-006,-1.12588718976541e-003,1.00000000000000e-001,0.00000000000000e+000
1.04954242865232e+000,-1.27252045206072e-006,-1.12848262124135e-003,1.00000000000000e-001,0.00000000000000e+000
1.05196187382322e+000,-1.27839413114365e-006,-1.13108403575939e-003,1.00000000000000e-001,0.00000000000000e+000
1.05438689639126e+000,-1.28429492181921e-006,-1.13369144711154e-003,1.00000000000000e-001,0.00000000000000e+000
1.05681750921366e+000,-1.29022294922812e-006,-1.13630486912163e-003,1.00000000000000e-001,0.00000000000000e+000
1.05925372517729e+000,-1.29617833908869e-006,-1.13892431564533e-003,1.00000000000000e-001,0.00000000000000e+000
1.06169555719872e+000,-1.30216121769952e-006,-1.14154980057026e-003,1.00000000000000e-001,0.00000000000000e+000
1.06414301822431e+000,-1.30817171194218e-006,-1.14418133781605e-003,1.00000000000000e-001,0.00000000000000e+000
1.06659612123026e+000,-1.31420994928388e-006,-1.14681894133441e-003,1.00000000000000e-001,0.00000000000000e+000
1.06905487922266e+000,-1.32027605778018e-006,-1.14946262510922e-003,1.00000000000000e-001,0.00000000000000e+000
1.07151930523760e+000,-1.32637016607774e-006,-1.15211240315658e-003,1.00000000000000e-001,0.00000000000000e+000
1.07398941234124e+000,-1.33249240341698e-006,-1.15476828952492e-003,1.00000000000000e-001,0.00000000000000e+000
1.07646521362983e+000,-1.33864289963489e-006,-1.15743029829503e-003,1.00000000000000e-001,0.00000000000000e+000
1.07894672222983e+000,-1.34482178516773e-006,-1.16009844358017e-003,1.00000000000000e-001,0.00000000000000e+000
1.08143395129794e+000,-1.35102919105385e-006,-1.16277273952613e-003,1.00000000000000e-001,0.00000000000000e+000
1.08392691402120e+000,-1.35726524893640e-006,-1.16545320031130e-003,1.00000000000000e-001,0.00000000000000e+000
1.08642562361706e+000,-1.36353009106620e-006,-1.16813984014676e-003,1.00000000000000e-001,0.00000000000000e+000
1.08893009333343e+000,-1.36982385030446e-006,-1.17083267327635e-003,1.00000000000000e-001,0.00000000000000e+000
1.09144033644875e+000,-1.37614666012568e-006,-1.17353171397673e-003,1.00000000000000e-001,0.00000000000000e+000
1.09395636627209e+000,-1.38249865462042e-006,-1.17623697655749e-003,1.00000000000000e-001,0.00000000000000e+000
1.09647819614318e+000,-1.38887996849818e-006,-1.17894847536119e-003,1.00000000000000e-001,0.00000000000000e+000
1.09900583943252e+000,-1.39529073709024e-006,-1.18166622476344e-003,1.00000000000000e-001,0.00000000000000e+000
1.10153930954141e+000,-1.40173109635252e-006,-1.18439023917301e-003,1.00000000000000e-001,0.00000000000000e+000
1.10407861990207e+000,-1.40820118286849e-006,-1.18712053303186e-003,1.00000000000000e-001,0.00000000000000e+000
1.10662378397766e+000,-1.41470113385206e-006,-1.18985712081527e-003,1.00000000000000e-001,0.00000000000000e+000
1.10917481526240e+000,-1.42123108715045e-006,-1.19260001703186e-003,1.00000000000000e-001,0.00000000000000e+000
1.11173172728159e+000,-1.42779118124719e-006,-1.19534923622370e-003,1.00000000000000e-001,0.00000000000000e+000
1.11429453359173e+000,-1.43438155526498e-006,-1.19810479296639e-003,1.00000000000000e-001,0.00000000000000e+000
